Country,city_name,stat_date(周),Daily Orders
MX,Ensenada,2024-10-21 / 2024-10-27,644
MX,Guaymas,2024-10-21 / 2024-10-27,0
MX,Navojoa,2024-10-21 / 2024-10-27,32
MX,Ciudad Obregon,2024-10-21 / 2024-10-27,611
MX,Tepic,2024-10-21 / 2024-10-27,630
MX,Mazatlan,2024-10-21 / 2024-10-27,553
MX,Culiacan,2024-10-21 / 2024-10-27,2164
MX,Tijuana,2024-10-21 / 2024-10-27,1875
MX,Mexicali,2024-10-21 / 2024-10-27,3599
MX,Los Mochis-Guasave,2024-10-21 / 2024-10-27,415
MX,Hermosillo,2024-10-21 / 2024-10-27,1222
MX,Guadalajara,2024-10-21 / 2024-10-27,8509
MX,Delicias,2024-10-21 / 2024-10-27,44
MX,San Miguel de Allende,2024-10-21 / 2024-10-27,0
MX,Valles City,2024-10-21 / 2024-10-27,-
MX,Irapuato,2024-10-21 / 2024-10-27,111
MX,Salamanca,2024-10-21 / 2024-10-27,39
MX,Celaya,2024-10-21 / 2024-10-27,236
MX,Reynosa,2024-10-21 / 2024-10-27,0
MX,Piedras Negras,2024-10-21 / 2024-10-27,0
MX,Matamoros,2024-10-21 / 2024-10-27,253
MX,Nuevo Laredo,2024-10-21 / 2024-10-27,41
MX,Torreon,2024-10-21 / 2024-10-27,787
MX,Monclova,2024-10-21 / 2024-10-27,0
MX,Chihuahua,2024-10-21 / 2024-10-27,2987
MX,Durango,2024-10-21 / 2024-10-27,1416
MX,Jaurez CHIH,2024-10-21 / 2024-10-27,3272
MX,Victoria,2024-10-21 / 2024-10-27,146
MX,Saltillo,2024-10-21 / 2024-10-27,653
MX,Monterrey,2024-10-21 / 2024-10-27,7078
MX,Aguascalientes,2024-10-21 / 2024-10-27,556
MX,Zacatecas,2024-10-21 / 2024-10-27,170
MX,Tampico,2024-10-21 / 2024-10-27,869
MX,Leon,2024-10-21 / 2024-10-27,832
MX,San Luis Potosi,2024-10-21 / 2024-10-27,658
MX,San Juan del Río,2024-10-21 / 2024-10-27,117
MX,Queretaro,2024-10-21 / 2024-10-27,1295
MX,Mexico City,2024-10-21 / 2024-10-27,14130
MX,Toluca,2024-10-21 / 2024-10-27,1008
CO,Villavicencio,2024-10-21 / 2024-10-27,0
CO,Santa marta,2024-10-21 / 2024-10-27,-
CO,Valledupar,2024-10-21 / 2024-10-27,0
CO,Cúcuta,2024-10-21 / 2024-10-27,5
CO,Barranquilla,2024-10-21 / 2024-10-27,860
CO,Ibagué,2024-10-21 / 2024-10-27,0
CO,Bucaramanga,2024-10-21 / 2024-10-27,367
CO,Medellín,2024-10-21 / 2024-10-27,5321
CO,Cartagena,2024-10-21 / 2024-10-27,75
CO,Manizales,2024-10-21 / 2024-10-27,0
CO,Cali,2024-10-21 / 2024-10-27,1600
CO,Pereira,2024-10-21 / 2024-10-27,0
CO,"Bogotá, D.C.",2024-10-21 / 2024-10-27,7748
CR,Liberia,2024-10-21 / 2024-10-27,-
CR,Limon,2024-10-21 / 2024-10-27,-
CR,San Jose,2024-10-21 / 2024-10-27,2041
PE,Arequipa,2024-10-21 / 2024-10-27,-
PE,Trujillo,2024-10-21 / 2024-10-27,-
PE,Lima,2024-10-21 / 2024-10-27,1451
MX,Poza Rica de Hidalgo,2024-10-14 / 2024-10-20,14
MX,Las Choapas,2024-10-14 / 2024-10-20,13
MX,Acapulco,2024-10-14 / 2024-10-20,48
MX,Chilpancingo de los Bravo,2024-10-14 / 2024-10-20,-
MX,Tehuacan,2024-10-14 / 2024-10-20,59
MX,Uruapan,2024-10-14 / 2024-10-20,0
MX,Coatzacoalcos,2024-10-14 / 2024-10-20,48
MX,Zamora,2024-10-14 / 2024-10-20,-
MX,Solidaridad,2024-10-14 / 2024-10-20,49
MX,Villahermosa,2024-10-14 / 2024-10-20,1574
MX,Chetumal,2024-10-14 / 2024-10-20,7
MX,Carmen,2024-10-14 / 2024-10-20,9
MX,Tuxtla Gutierrez,2024-10-14 / 2024-10-20,259
MX,Cancun,2024-10-14 / 2024-10-20,1142
MX,Tapachula,2024-10-14 / 2024-10-20,25
MX,Oaxaca,2024-10-14 / 2024-10-20,978
MX,Cuernavaca,2024-10-14 / 2024-10-20,985
MX,Campeche,2024-10-14 / 2024-10-20,27
MX,Tlaxcala,2024-10-14 / 2024-10-20,69
MX,Morelia,2024-10-14 / 2024-10-20,938
MX,Pachuca,2024-10-14 / 2024-10-20,216
MX,Comitan de Dominguez,2024-10-14 / 2024-10-20,0
MX,San Cristobal de las Casas,2024-10-14 / 2024-10-20,21
MX,Cordoba,2024-10-14 / 2024-10-20,106
MX,Xalapa,2024-10-14 / 2024-10-20,66
MX,Veracruz,2024-10-14 / 2024-10-20,410
MX,Merida,2024-10-14 / 2024-10-20,779
MX,Puebla,2024-10-14 / 2024-10-20,2228
MX,Los Cabos,2024-10-14 / 2024-10-20,193
MX,Colima,2024-10-14 / 2024-10-20,111
MX,Manzanillo,2024-10-14 / 2024-10-20,150
MX,La Paz,2024-10-14 / 2024-10-20,144
MX,Puerto Vallarta,2024-10-14 / 2024-10-20,121
MX,Nogales(SON),2024-10-14 / 2024-10-20,0
MX,Ensenada,2024-10-14 / 2024-10-20,668
MX,Navojoa,2024-10-14 / 2024-10-20,39
MX,Guaymas,2024-10-14 / 2024-10-20,0
MX,Ciudad Obregon,2024-10-14 / 2024-10-20,604
MX,Tepic,2024-10-14 / 2024-10-20,638
MX,Mazatlan,2024-10-14 / 2024-10-20,575
MX,Culiacan,2024-10-14 / 2024-10-20,2209
MX,Tijuana,2024-10-14 / 2024-10-20,1909
MX,Mexicali,2024-10-14 / 2024-10-20,3674
MX,Los Mochis-Guasave,2024-10-14 / 2024-10-20,416
MX,Hermosillo,2024-10-14 / 2024-10-20,1266
MX,Guadalajara,2024-10-14 / 2024-10-20,8610
MX,Delicias,2024-10-14 / 2024-10-20,51
MX,San Miguel de Allende,2024-10-14 / 2024-10-20,0
MX,Irapuato,2024-10-14 / 2024-10-20,120
MX,Valles City,2024-10-14 / 2024-10-20,-
MX,Salamanca,2024-10-14 / 2024-10-20,35
MX,Celaya,2024-10-14 / 2024-10-20,232
MX,Piedras Negras,2024-10-14 / 2024-10-20,-
MX,Matamoros,2024-10-14 / 2024-10-20,272
MX,Reynosa,2024-10-14 / 2024-10-20,0
MX,Nuevo Laredo,2024-10-14 / 2024-10-20,42
MX,Monclova,2024-10-14 / 2024-10-20,0
MX,Torreon,2024-10-14 / 2024-10-20,825
MX,Durango,2024-10-14 / 2024-10-20,1518
MX,Chihuahua,2024-10-14 / 2024-10-20,2960
MX,Victoria,2024-10-14 / 2024-10-20,162
MX,Jaurez CHIH,2024-10-14 / 2024-10-20,3256
MX,Saltillo,2024-10-14 / 2024-10-20,648
MX,Monterrey,2024-10-14 / 2024-10-20,6561
MX,Aguascalientes,2024-10-14 / 2024-10-20,579
MX,Zacatecas,2024-10-14 / 2024-10-20,178
MX,Tampico,2024-10-14 / 2024-10-20,825
MX,Leon,2024-10-14 / 2024-10-20,858
MX,Queretaro,2024-10-14 / 2024-10-20,1365
MX,San Luis Potosi,2024-10-14 / 2024-10-20,683
MX,San Juan del Río,2024-10-14 / 2024-10-20,108
MX,Mexico City,2024-10-14 / 2024-10-20,13628
MX,Toluca,2024-10-14 / 2024-10-20,1000
CO,Valledupar,2024-10-14 / 2024-10-20,0
CO,Villavicencio,2024-10-14 / 2024-10-20,0
CO,Santa marta,2024-10-14 / 2024-10-20,-
CO,Cúcuta,2024-10-14 / 2024-10-20,5
CO,Barranquilla,2024-10-14 / 2024-10-20,864
CO,Cartagena,2024-10-14 / 2024-10-20,72
CO,Ibagué,2024-10-14 / 2024-10-20,0
CO,Medellín,2024-10-14 / 2024-10-20,5573
CO,Bucaramanga,2024-10-14 / 2024-10-20,372
CO,Manizales,2024-10-14 / 2024-10-20,0
CO,Cali,2024-10-14 / 2024-10-20,1591
CO,Pereira,2024-10-14 / 2024-10-20,0
CO,"Bogotá, D.C.",2024-10-14 / 2024-10-20,8106
CR,Liberia,2024-10-14 / 2024-10-20,-
CR,Limon,2024-10-14 / 2024-10-20,-
CR,San Jose,2024-10-14 / 2024-10-20,2261
PE,Trujillo,2024-10-14 / 2024-10-20,-
PE,Arequipa,2024-10-14 / 2024-10-20,-
PE,Lima,2024-10-14 / 2024-10-20,1480
MX,Poza Rica de Hidalgo,2024-10-07 / 2024-10-13,13
MX,Las Choapas,2024-10-07 / 2024-10-13,8
MX,Acapulco,2024-10-07 / 2024-10-13,41
MX,Chilpancingo de los Bravo,2024-10-07 / 2024-10-13,-
MX,Tehuacan,2024-10-07 / 2024-10-13,57
MX,Coatzacoalcos,2024-10-07 / 2024-10-13,54
MX,Uruapan,2024-10-07 / 2024-10-13,0
MX,Zamora,2024-10-07 / 2024-10-13,-
MX,Solidaridad,2024-10-07 / 2024-10-13,49
MX,Tuxtla Gutierrez,2024-10-07 / 2024-10-13,256
MX,Villahermosa,2024-10-07 / 2024-10-13,1565
MX,Chetumal,2024-10-07 / 2024-10-13,8
MX,Carmen,2024-10-07 / 2024-10-13,7
MX,Cancun,2024-10-07 / 2024-10-13,1091
MX,Tapachula,2024-10-07 / 2024-10-13,21
MX,Oaxaca,2024-10-07 / 2024-10-13,882
MX,Cuernavaca,2024-10-07 / 2024-10-13,973
MX,Tlaxcala,2024-10-07 / 2024-10-13,67
MX,Campeche,2024-10-07 / 2024-10-13,21
MX,Pachuca,2024-10-07 / 2024-10-13,228
MX,Morelia,2024-10-07 / 2024-10-13,887
MX,Comitan de Dominguez,2024-10-07 / 2024-10-13,0
MX,Cordoba,2024-10-07 / 2024-10-13,104
MX,San Cristobal de las Casas,2024-10-07 / 2024-10-13,17
MX,Xalapa,2024-10-07 / 2024-10-13,59
MX,Veracruz,2024-10-07 / 2024-10-13,403
MX,Merida,2024-10-07 / 2024-10-13,689
MX,Puebla,2024-10-07 / 2024-10-13,2155
MX,Los Cabos,2024-10-07 / 2024-10-13,173
MX,Manzanillo,2024-10-07 / 2024-10-13,159
MX,Colima,2024-10-07 / 2024-10-13,115
MX,La Paz,2024-10-07 / 2024-10-13,140
MX,Puerto Vallarta,2024-10-07 / 2024-10-13,112
MX,Nogales(SON),2024-10-07 / 2024-10-13,0
MX,Ensenada,2024-10-07 / 2024-10-13,646
MX,Navojoa,2024-10-07 / 2024-10-13,28
MX,Guaymas,2024-10-07 / 2024-10-13,0
MX,Tepic,2024-10-07 / 2024-10-13,635
MX,Ciudad Obregon,2024-10-07 / 2024-10-13,633
MX,Mazatlan,2024-10-07 / 2024-10-13,559
MX,Culiacan,2024-10-07 / 2024-10-13,2149
MX,Tijuana,2024-10-07 / 2024-10-13,1928
MX,Mexicali,2024-10-07 / 2024-10-13,3783
MX,Los Mochis-Guasave,2024-10-07 / 2024-10-13,385
MX,Hermosillo,2024-10-07 / 2024-10-13,1225
MX,Guadalajara,2024-10-07 / 2024-10-13,8346
MX,Delicias,2024-10-07 / 2024-10-13,43
MX,San Miguel de Allende,2024-10-07 / 2024-10-13,0
MX,Valles City,2024-10-07 / 2024-10-13,-
MX,Irapuato,2024-10-07 / 2024-10-13,119
MX,Salamanca,2024-10-07 / 2024-10-13,28
MX,Celaya,2024-10-07 / 2024-10-13,237
MX,Reynosa,2024-10-07 / 2024-10-13,0
MX,Piedras Negras,2024-10-07 / 2024-10-13,-
MX,Matamoros,2024-10-07 / 2024-10-13,276
MX,Nuevo Laredo,2024-10-07 / 2024-10-13,45
MX,Monclova,2024-10-07 / 2024-10-13,0
MX,Torreon,2024-10-07 / 2024-10-13,825
MX,Durango,2024-10-07 / 2024-10-13,1431
MX,Chihuahua,2024-10-07 / 2024-10-13,2936
MX,Victoria,2024-10-07 / 2024-10-13,178
MX,Jaurez CHIH,2024-10-07 / 2024-10-13,3322
MX,Saltillo,2024-10-07 / 2024-10-13,659
MX,Monterrey,2024-10-07 / 2024-10-13,7213
MX,Aguascalientes,2024-10-07 / 2024-10-13,577
MX,Zacatecas,2024-10-07 / 2024-10-13,154
MX,Tampico,2024-10-07 / 2024-10-13,810
MX,Leon,2024-10-07 / 2024-10-13,798
MX,San Luis Potosi,2024-10-07 / 2024-10-13,659
MX,Queretaro,2024-10-07 / 2024-10-13,1310
MX,San Juan del Río,2024-10-07 / 2024-10-13,107
MX,Mexico City,2024-10-07 / 2024-10-13,13164
MX,Toluca,2024-10-07 / 2024-10-13,965
CO,Villavicencio,2024-10-07 / 2024-10-13,0
CO,Valledupar,2024-10-07 / 2024-10-13,0
CO,Santa marta,2024-10-07 / 2024-10-13,-
CO,Cúcuta,2024-10-07 / 2024-10-13,3
CO,Barranquilla,2024-10-07 / 2024-10-13,716
CO,Ibagué,2024-10-07 / 2024-10-13,0
CO,Bucaramanga,2024-10-07 / 2024-10-13,309
CO,Manizales,2024-10-07 / 2024-10-13,0
CO,Cartagena,2024-10-07 / 2024-10-13,65
CO,Medellín,2024-10-07 / 2024-10-13,4716
CO,Cali,2024-10-07 / 2024-10-13,1516
CO,"Bogotá, D.C.",2024-10-07 / 2024-10-13,7082
CO,Pereira,2024-10-07 / 2024-10-13,0
CR,Liberia,2024-10-07 / 2024-10-13,-
CR,Limon,2024-10-07 / 2024-10-13,-
CR,San Jose,2024-10-07 / 2024-10-13,1967
PE,Arequipa,2024-10-07 / 2024-10-13,-
PE,Trujillo,2024-10-07 / 2024-10-13,-
PE,Lima,2024-10-07 / 2024-10-13,1574
MX,Poza Rica de Hidalgo,2024-09-30 / 2024-10-06,12
MX,Las Choapas,2024-09-30 / 2024-10-06,13
MX,Acapulco,2024-09-30 / 2024-10-06,32
MX,Chilpancingo de los Bravo,2024-09-30 / 2024-10-06,-
MX,Tehuacan,2024-09-30 / 2024-10-06,58
MX,Uruapan,2024-09-30 / 2024-10-06,0
MX,Coatzacoalcos,2024-09-30 / 2024-10-06,51
MX,Zamora,2024-09-30 / 2024-10-06,-
MX,Solidaridad,2024-09-30 / 2024-10-06,53
MX,Tuxtla Gutierrez,2024-09-30 / 2024-10-06,270
MX,Chetumal,2024-09-30 / 2024-10-06,7
MX,Villahermosa,2024-09-30 / 2024-10-06,1589
MX,Carmen,2024-09-30 / 2024-10-06,9
MX,Cancun,2024-09-30 / 2024-10-06,1225
MX,Tapachula,2024-09-30 / 2024-10-06,27
MX,Oaxaca,2024-09-30 / 2024-10-06,934
MX,Cuernavaca,2024-09-30 / 2024-10-06,1017
MX,Tlaxcala,2024-09-30 / 2024-10-06,71
MX,Campeche,2024-09-30 / 2024-10-06,33
MX,Pachuca,2024-09-30 / 2024-10-06,228
MX,Morelia,2024-09-30 / 2024-10-06,988
MX,Xalapa,2024-09-30 / 2024-10-06,61
MX,Cordoba,2024-09-30 / 2024-10-06,121
MX,San Cristobal de las Casas,2024-09-30 / 2024-10-06,21
MX,Comitan de Dominguez,2024-09-30 / 2024-10-06,0
MX,Veracruz,2024-09-30 / 2024-10-06,453
MX,Merida,2024-09-30 / 2024-10-06,834
MX,Puebla,2024-09-30 / 2024-10-06,2293
MX,Los Cabos,2024-09-30 / 2024-10-06,195
MX,Manzanillo,2024-09-30 / 2024-10-06,145
MX,Colima,2024-09-30 / 2024-10-06,118
MX,La Paz,2024-09-30 / 2024-10-06,160
MX,Puerto Vallarta,2024-09-30 / 2024-10-06,126
MX,Nogales(SON),2024-09-30 / 2024-10-06,0
MX,Ensenada,2024-09-30 / 2024-10-06,680
MX,Navojoa,2024-09-30 / 2024-10-06,36
MX,Guaymas,2024-09-30 / 2024-10-06,0
MX,Tepic,2024-09-30 / 2024-10-06,681
MX,Ciudad Obregon,2024-09-30 / 2024-10-06,652
MX,Mazatlan,2024-09-30 / 2024-10-06,603
MX,Culiacan,2024-09-30 / 2024-10-06,2250
MX,Tijuana,2024-09-30 / 2024-10-06,2126
MX,Mexicali,2024-09-30 / 2024-10-06,3931
MX,Hermosillo,2024-09-30 / 2024-10-06,1345
MX,Los Mochis-Guasave,2024-09-30 / 2024-10-06,406
MX,Guadalajara,2024-09-30 / 2024-10-06,8838
MX,Delicias,2024-09-30 / 2024-10-06,52
MX,San Miguel de Allende,2024-09-30 / 2024-10-06,0
MX,Valles City,2024-09-30 / 2024-10-06,-
MX,Irapuato,2024-09-30 / 2024-10-06,142
MX,Salamanca,2024-09-30 / 2024-10-06,36
MX,Celaya,2024-09-30 / 2024-10-06,246
MX,Nuevo Laredo,2024-09-30 / 2024-10-06,47
MX,Piedras Negras,2024-09-30 / 2024-10-06,-
MX,Reynosa,2024-09-30 / 2024-10-06,0
MX,Matamoros,2024-09-30 / 2024-10-06,280
MX,Torreon,2024-09-30 / 2024-10-06,908
MX,Monclova,2024-09-30 / 2024-10-06,0
MX,Chihuahua,2024-09-30 / 2024-10-06,3087
MX,Durango,2024-09-30 / 2024-10-06,1548
MX,Victoria,2024-09-30 / 2024-10-06,181
MX,Jaurez CHIH,2024-09-30 / 2024-10-06,3396
MX,Saltillo,2024-09-30 / 2024-10-06,689
MX,Monterrey,2024-09-30 / 2024-10-06,7199
MX,Aguascalientes,2024-09-30 / 2024-10-06,612
MX,Zacatecas,2024-09-30 / 2024-10-06,168
MX,Tampico,2024-09-30 / 2024-10-06,878
MX,Leon,2024-09-30 / 2024-10-06,830
MX,Queretaro,2024-09-30 / 2024-10-06,1457
MX,San Juan del Río,2024-09-30 / 2024-10-06,123
MX,San Luis Potosi,2024-09-30 / 2024-10-06,672
MX,Mexico City,2024-09-30 / 2024-10-06,13991
MX,Toluca,2024-09-30 / 2024-10-06,1051
CO,Santa marta,2024-09-30 / 2024-10-06,-
CO,Villavicencio,2024-09-30 / 2024-10-06,0
CO,Valledupar,2024-09-30 / 2024-10-06,0
CO,Cúcuta,2024-09-30 / 2024-10-06,4
CO,Barranquilla,2024-09-30 / 2024-10-06,759
CO,Medellín,2024-09-30 / 2024-10-06,5216
CO,Ibagué,2024-09-30 / 2024-10-06,0
CO,Manizales,2024-09-30 / 2024-10-06,0
CO,Bucaramanga,2024-09-30 / 2024-10-06,324
CO,Cartagena,2024-09-30 / 2024-10-06,66
CO,Cali,2024-09-30 / 2024-10-06,1491
CO,Pereira,2024-09-30 / 2024-10-06,0
CO,"Bogotá, D.C.",2024-09-30 / 2024-10-06,7916
CR,Liberia,2024-09-30 / 2024-10-06,-
CR,Limon,2024-09-30 / 2024-10-06,-
CR,San Jose,2024-09-30 / 2024-10-06,2090
PE,Trujillo,2024-09-30 / 2024-10-06,-
PE,Arequipa,2024-09-30 / 2024-10-06,-
PE,Lima,2024-09-30 / 2024-10-06,1492
MX,Poza Rica de Hidalgo,2024-09-23 / 2024-09-29,12
MX,Las Choapas,2024-09-23 / 2024-09-29,11
MX,Acapulco,2024-09-23 / 2024-09-29,12
MX,Chilpancingo de los Bravo,2024-09-23 / 2024-09-29,-
MX,Tehuacan,2024-09-23 / 2024-09-29,58
MX,Uruapan,2024-09-23 / 2024-09-29,0
MX,Coatzacoalcos,2024-09-23 / 2024-09-29,50
MX,Zamora,2024-09-23 / 2024-09-29,-
MX,Solidaridad,2024-09-23 / 2024-09-29,58
MX,Chetumal,2024-09-23 / 2024-09-29,7
MX,Tuxtla Gutierrez,2024-09-23 / 2024-09-29,248
MX,Carmen,2024-09-23 / 2024-09-29,10
MX,Villahermosa,2024-09-23 / 2024-09-29,1560
MX,Cancun,2024-09-23 / 2024-09-29,1097
MX,Tapachula,2024-09-23 / 2024-09-29,23
MX,Oaxaca,2024-09-23 / 2024-09-29,895
MX,Cuernavaca,2024-09-23 / 2024-09-29,916
MX,Campeche,2024-09-23 / 2024-09-29,28
MX,Tlaxcala,2024-09-23 / 2024-09-29,70
MX,Morelia,2024-09-23 / 2024-09-29,846
MX,Pachuca,2024-09-23 / 2024-09-29,196
MX,Xalapa,2024-09-23 / 2024-09-29,55
MX,Comitan de Dominguez,2024-09-23 / 2024-09-29,0
MX,Cordoba,2024-09-23 / 2024-09-29,111
MX,San Cristobal de las Casas,2024-09-23 / 2024-09-29,24
MX,Veracruz,2024-09-23 / 2024-09-29,436
MX,Merida,2024-09-23 / 2024-09-29,816
MX,Puebla,2024-09-23 / 2024-09-29,2115
MX,Los Cabos,2024-09-23 / 2024-09-29,175
MX,Colima,2024-09-23 / 2024-09-29,107
MX,Manzanillo,2024-09-23 / 2024-09-29,136
MX,La Paz,2024-09-23 / 2024-09-29,133
MX,Puerto Vallarta,2024-09-23 / 2024-09-29,111
MX,Nogales(SON),2024-09-23 / 2024-09-29,0
MX,Ensenada,2024-09-23 / 2024-09-29,662
MX,Navojoa,2024-09-23 / 2024-09-29,37
MX,Guaymas,2024-09-23 / 2024-09-29,0
MX,Tepic,2024-09-23 / 2024-09-29,618
MX,Ciudad Obregon,2024-09-23 / 2024-09-29,583
MX,Mazatlan,2024-09-23 / 2024-09-29,546
MX,Culiacan,2024-09-23 / 2024-09-29,2142
MX,Tijuana,2024-09-23 / 2024-09-29,1977
MX,Mexicali,2024-09-23 / 2024-09-29,3677
MX,Los Mochis-Guasave,2024-09-23 / 2024-09-29,364
MX,Hermosillo,2024-09-23 / 2024-09-29,1261
MX,Guadalajara,2024-09-23 / 2024-09-29,7854
MX,Delicias,2024-09-23 / 2024-09-29,48
MX,San Miguel de Allende,2024-09-23 / 2024-09-29,0
MX,Irapuato,2024-09-23 / 2024-09-29,145
MX,Valles City,2024-09-23 / 2024-09-29,-
MX,Salamanca,2024-09-23 / 2024-09-29,30
MX,Celaya,2024-09-23 / 2024-09-29,231
MX,Matamoros,2024-09-23 / 2024-09-29,293
MX,Nuevo Laredo,2024-09-23 / 2024-09-29,49
MX,Reynosa,2024-09-23 / 2024-09-29,0
MX,Piedras Negras,2024-09-23 / 2024-09-29,-
MX,Torreon,2024-09-23 / 2024-09-29,833
MX,Monclova,2024-09-23 / 2024-09-29,0
MX,Durango,2024-09-23 / 2024-09-29,1417
MX,Chihuahua,2024-09-23 / 2024-09-29,2922
MX,San Juan del Río,2024-09-23 / 2024-09-29,112
MX,Victoria,2024-09-23 / 2024-09-29,175
MX,Jaurez CHIH,2024-09-23 / 2024-09-29,3379
MX,Saltillo,2024-09-23 / 2024-09-29,686
MX,Monterrey,2024-09-23 / 2024-09-29,7070
MX,Aguascalientes,2024-09-23 / 2024-09-29,566
MX,Zacatecas,2024-09-23 / 2024-09-29,167
MX,Tampico,2024-09-23 / 2024-09-29,857
MX,Leon,2024-09-23 / 2024-09-29,757
MX,Queretaro,2024-09-23 / 2024-09-29,1334
MX,San Luis Potosi,2024-09-23 / 2024-09-29,650
MX,Mexico City,2024-09-23 / 2024-09-29,12857
MX,Toluca,2024-09-23 / 2024-09-29,976
CO,Santa marta,2024-09-23 / 2024-09-29,-
CO,Villavicencio,2024-09-23 / 2024-09-29,0
CO,Valledupar,2024-09-23 / 2024-09-29,0
CO,Cúcuta,2024-09-23 / 2024-09-29,5
CO,Barranquilla,2024-09-23 / 2024-09-29,903
CO,Cartagena,2024-09-23 / 2024-09-29,79
CO,Manizales,2024-09-23 / 2024-09-29,0
CO,Medellín,2024-09-23 / 2024-09-29,5040
CO,Bucaramanga,2024-09-23 / 2024-09-29,343
CO,Ibagué,2024-09-23 / 2024-09-29,0
CO,Cali,2024-09-23 / 2024-09-29,1485
CO,"Bogotá, D.C.",2024-09-23 / 2024-09-29,7477
CO,Pereira,2024-09-23 / 2024-09-29,0
CR,Liberia,2024-09-23 / 2024-09-29,-
CR,Limon,2024-09-23 / 2024-09-29,-
CR,San Jose,2024-09-23 / 2024-09-29,2075
PE,Trujillo,2024-09-23 / 2024-09-29,-
PE,Arequipa,2024-09-23 / 2024-09-29,-
PE,Lima,2024-09-23 / 2024-09-29,1537
MX,Poza Rica de Hidalgo,2024-09-16 / 2024-09-22,15
MX,Las Choapas,2024-09-16 / 2024-09-22,11
MX,Acapulco,2024-09-16 / 2024-09-22,46
MX,Chilpancingo de los Bravo,2024-09-16 / 2024-09-22,-
MX,Tehuacan,2024-09-16 / 2024-09-22,61
MX,Uruapan,2024-09-16 / 2024-09-22,0
MX,Coatzacoalcos,2024-09-16 / 2024-09-22,51
MX,Zamora,2024-09-16 / 2024-09-22,-
MX,Solidaridad,2024-09-16 / 2024-09-22,61
MX,Villahermosa,2024-09-16 / 2024-09-22,1551
MX,Carmen,2024-09-16 / 2024-09-22,9
MX,Tuxtla Gutierrez,2024-09-16 / 2024-09-22,271
MX,Chetumal,2024-09-16 / 2024-09-22,10
MX,Cancun,2024-09-16 / 2024-09-22,1254
MX,Tapachula,2024-09-16 / 2024-09-22,25
MX,Oaxaca,2024-09-16 / 2024-09-22,956
MX,Cuernavaca,2024-09-16 / 2024-09-22,1072
MX,Tlaxcala,2024-09-16 / 2024-09-22,78
MX,Campeche,2024-09-16 / 2024-09-22,31
MX,Pachuca,2024-09-16 / 2024-09-22,217
MX,Morelia,2024-09-16 / 2024-09-22,977
MX,Comitan de Dominguez,2024-09-16 / 2024-09-22,0
MX,Cordoba,2024-09-16 / 2024-09-22,117
MX,Xalapa,2024-09-16 / 2024-09-22,62
MX,San Cristobal de las Casas,2024-09-16 / 2024-09-22,22
MX,Veracruz,2024-09-16 / 2024-09-22,461
MX,Merida,2024-09-16 / 2024-09-22,845
MX,Puebla,2024-09-16 / 2024-09-22,2267
MX,Los Cabos,2024-09-16 / 2024-09-22,179
MX,Manzanillo,2024-09-16 / 2024-09-22,145
MX,Colima,2024-09-16 / 2024-09-22,123
MX,La Paz,2024-09-16 / 2024-09-22,137
MX,Puerto Vallarta,2024-09-16 / 2024-09-22,111
MX,Nogales(SON),2024-09-16 / 2024-09-22,0
MX,Ensenada,2024-09-16 / 2024-09-22,671
MX,Guaymas,2024-09-16 / 2024-09-22,0
MX,Navojoa,2024-09-16 / 2024-09-22,30
MX,Tepic,2024-09-16 / 2024-09-22,666
MX,Ciudad Obregon,2024-09-16 / 2024-09-22,602
MX,Mazatlan,2024-09-16 / 2024-09-22,609
MX,Culiacan,2024-09-16 / 2024-09-22,1932
MX,Tijuana,2024-09-16 / 2024-09-22,1976
MX,Mexicali,2024-09-16 / 2024-09-22,3592
MX,Los Mochis-Guasave,2024-09-16 / 2024-09-22,364
MX,Hermosillo,2024-09-16 / 2024-09-22,1275
MX,Guadalajara,2024-09-16 / 2024-09-22,8536
MX,Delicias,2024-09-16 / 2024-09-22,48
MX,San Miguel de Allende,2024-09-16 / 2024-09-22,0
MX,Irapuato,2024-09-16 / 2024-09-22,163
MX,Valles City,2024-09-16 / 2024-09-22,-
MX,Salamanca,2024-09-16 / 2024-09-22,35
MX,Celaya,2024-09-16 / 2024-09-22,257
MX,Matamoros,2024-09-16 / 2024-09-22,307
MX,Piedras Negras,2024-09-16 / 2024-09-22,-
MX,Nuevo Laredo,2024-09-16 / 2024-09-22,51
MX,Reynosa,2024-09-16 / 2024-09-22,0
MX,Monclova,2024-09-16 / 2024-09-22,0
MX,Torreon,2024-09-16 / 2024-09-22,911
MX,Chihuahua,2024-09-16 / 2024-09-22,2961
MX,Durango,2024-09-16 / 2024-09-22,1505
MX,San Juan del Río,2024-09-16 / 2024-09-22,106
MX,Victoria,2024-09-16 / 2024-09-22,184
MX,Jaurez CHIH,2024-09-16 / 2024-09-22,3451
MX,Saltillo,2024-09-16 / 2024-09-22,717
MX,Monterrey,2024-09-16 / 2024-09-22,7065
MX,Aguascalientes,2024-09-16 / 2024-09-22,634
MX,Zacatecas,2024-09-16 / 2024-09-22,192
MX,Tampico,2024-09-16 / 2024-09-22,848
MX,Leon,2024-09-16 / 2024-09-22,821
MX,San Luis Potosi,2024-09-16 / 2024-09-22,673
MX,Queretaro,2024-09-16 / 2024-09-22,1435
MX,Mexico City,2024-09-16 / 2024-09-22,13520
MX,Toluca,2024-09-16 / 2024-09-22,983
CO,Santa marta,2024-09-16 / 2024-09-22,-
