Country,city_name,stat_date(周),Daily Orders
PE,Trujillo,2024-10-28 / 2024-11-03,-
PE,Lima,2024-10-28 / 2024-11-03,2594
MX,Las Choapas,2024-10-21 / 2024-10-27,87
MX,Carmen,2024-10-21 / 2024-10-27,218
MX,Uruapan,2024-10-21 / 2024-10-27,0
MX,Orizaba,2024-10-21 / 2024-10-27,0
MX,La Piedad,2024-10-21 / 2024-10-27,-
MX,Zamora,2024-10-21 / 2024-10-27,-
MX,Chilpancingo de los Bravo,2024-10-21 / 2024-10-27,0
MX,Apizaco,2024-10-21 / 2024-10-27,-
MX,Comitan de Dominguez,2024-10-21 / 2024-10-27,-
MX,Minatitlan,2024-10-21 / 2024-10-27,-
MX,Abejones,2024-10-21 / 2024-10-27,-
MX,Tulancingo,2024-10-21 / 2024-10-27,-
MX,Cordoba,2024-10-21 / 2024-10-27,505
MX,Tehuacan,2024-10-21 / 2024-10-27,246
MX,Poza Rica de Hidalgo,2024-10-21 / 2024-10-27,161
MX,Tlaxcala,2024-10-21 / 2024-10-27,452
MX,San Cristobal de las Casas,2024-10-21 / 2024-10-27,220
MX,Cancun,2024-10-21 / 2024-10-27,1846
MX,Xalapa,2024-10-21 / 2024-10-27,312
MX,Tapachula,2024-10-21 / 2024-10-27,233
MX,Pachuca,2024-10-21 / 2024-10-27,422
MX,Villahermosa,2024-10-21 / 2024-10-27,1519
MX,Oaxaca,2024-10-21 / 2024-10-27,1460
MX,Tuxtla Gutierrez,2024-10-21 / 2024-10-27,2063
MX,Cuernavaca,2024-10-21 / 2024-10-27,1964
MX,Veracruz,2024-10-21 / 2024-10-27,1055
MX,Puebla,2024-10-21 / 2024-10-27,3174
MX,Chetumal,2024-10-21 / 2024-10-27,207
MX,Coatzacoalcos,2024-10-21 / 2024-10-27,239
MX,Solidaridad,2024-10-21 / 2024-10-27,196
MX,Merida,2024-10-21 / 2024-10-27,1312
MX,Acapulco,2024-10-21 / 2024-10-27,320
MX,Campeche,2024-10-21 / 2024-10-27,486
MX,Morelia,2024-10-21 / 2024-10-27,2282
MX,Guaymas,2024-10-21 / 2024-10-27,0
MX,Navojoa,2024-10-21 / 2024-10-27,278
MX,Nogales(SON),2024-10-21 / 2024-10-27,0
MX,Los Cabos,2024-10-21 / 2024-10-27,728
MX,Ciudad Obregon,2024-10-21 / 2024-10-27,1156
MX,Ensenada,2024-10-21 / 2024-10-27,2422
MX,Manzanillo,2024-10-21 / 2024-10-27,535
MX,Los Mochis-Guasave,2024-10-21 / 2024-10-27,866
MX,Mexicali,2024-10-21 / 2024-10-27,4426
MX,Tepic,2024-10-21 / 2024-10-27,1653
MX,Mazatlan,2024-10-21 / 2024-10-27,963
MX,Colima,2024-10-21 / 2024-10-27,1207
MX,Guadalajara,2024-10-21 / 2024-10-27,12410
MX,Puerto Vallarta,2024-10-21 / 2024-10-27,744
MX,La Paz,2024-10-21 / 2024-10-27,1051
MX,Hermosillo,2024-10-21 / 2024-10-27,1861
MX,Tijuana,2024-10-21 / 2024-10-27,3348
MX,Culiacan,2024-10-21 / 2024-10-27,2064
MX,San Miguel de Allende,2024-10-21 / 2024-10-27,0
MX,Guanajuato,2024-10-21 / 2024-10-27,-
MX,Valles City,2024-10-21 / 2024-10-27,-
MX,Piedras Negras,2024-10-21 / 2024-10-27,-
MX,Monclova,2024-10-21 / 2024-10-27,0
MX,Reynosa,2024-10-21 / 2024-10-27,0
MX,Jaurez CHIH,2024-10-21 / 2024-10-27,3930
MX,Tampico,2024-10-21 / 2024-10-27,1412
MX,Aguascalientes,2024-10-21 / 2024-10-27,1567
MX,Chihuahua,2024-10-21 / 2024-10-27,1647
MX,Queretaro,2024-10-21 / 2024-10-27,2185
MX,San Juan del Río,2024-10-21 / 2024-10-27,435
MX,San Luis Potosi,2024-10-21 / 2024-10-27,1987
MX,Durango,2024-10-21 / 2024-10-27,2617
MX,Celaya,2024-10-21 / 2024-10-27,732
MX,Irapuato,2024-10-21 / 2024-10-27,577
MX,Leon,2024-10-21 / 2024-10-27,1869
MX,Matamoros,2024-10-21 / 2024-10-27,1384
MX,Zacatecas,2024-10-21 / 2024-10-27,643
MX,Victoria,2024-10-21 / 2024-10-27,689
MX,Salamanca,2024-10-21 / 2024-10-27,182
MX,Torreon,2024-10-21 / 2024-10-27,1846
MX,Nuevo Laredo,2024-10-21 / 2024-10-27,638
MX,Delicias,2024-10-21 / 2024-10-27,424
MX,Saltillo,2024-10-21 / 2024-10-27,1005
MX,Monterrey,2024-10-21 / 2024-10-27,10210
MX,Mexico City,2024-10-21 / 2024-10-27,21431
MX,Toluca,2024-10-21 / 2024-10-27,1913
CO,Valledupar,2024-10-21 / 2024-10-27,0
CO,Santa marta,2024-10-21 / 2024-10-27,0
CO,Ibagué,2024-10-21 / 2024-10-27,0
CO,Villavicencio,2024-10-21 / 2024-10-27,0
CO,Manizales,2024-10-21 / 2024-10-27,0
CO,Pereira,2024-10-21 / 2024-10-27,0
CO,Cartagena,2024-10-21 / 2024-10-27,183
CO,Barranquilla,2024-10-21 / 2024-10-27,2088
CO,Cali,2024-10-21 / 2024-10-27,3506
CO,Bucaramanga,2024-10-21 / 2024-10-27,644
CO,Cúcuta,2024-10-21 / 2024-10-27,144
CO,Medellín,2024-10-21 / 2024-10-27,6981
CO,"Bogotá, D.C.",2024-10-21 / 2024-10-27,6721
CR,Liberia,2024-10-21 / 2024-10-27,-
CR,Limon,2024-10-21 / 2024-10-27,-
CR,San Jose,2024-10-21 / 2024-10-27,2319
PE,Arequipa,2024-10-21 / 2024-10-27,-
PE,Trujillo,2024-10-21 / 2024-10-27,-
PE,Lima,2024-10-21 / 2024-10-27,2479
MX,Carmen,2024-10-14 / 2024-10-20,202
MX,Las Choapas,2024-10-14 / 2024-10-20,81
MX,Chilpancingo de los Bravo,2024-10-14 / 2024-10-20,0
MX,La Piedad,2024-10-14 / 2024-10-20,-
MX,Tulancingo,2024-10-14 / 2024-10-20,-
MX,Abejones,2024-10-14 / 2024-10-20,-
MX,Comitan de Dominguez,2024-10-14 / 2024-10-20,-
MX,Apizaco,2024-10-14 / 2024-10-20,-
MX,Uruapan,2024-10-14 / 2024-10-20,0
MX,Orizaba,2024-10-14 / 2024-10-20,0
MX,Zamora,2024-10-14 / 2024-10-20,-
MX,Minatitlan,2024-10-14 / 2024-10-20,-
MX,Cordoba,2024-10-14 / 2024-10-20,502
MX,Tehuacan,2024-10-14 / 2024-10-20,242
MX,Poza Rica de Hidalgo,2024-10-14 / 2024-10-20,159
MX,Tlaxcala,2024-10-14 / 2024-10-20,444
MX,Villahermosa,2024-10-14 / 2024-10-20,1507
MX,Oaxaca,2024-10-14 / 2024-10-20,1516
MX,Puebla,2024-10-14 / 2024-10-20,3196
MX,Xalapa,2024-10-14 / 2024-10-20,320
MX,Campeche,2024-10-14 / 2024-10-20,492
MX,San Cristobal de las Casas,2024-10-14 / 2024-10-20,231
MX,Acapulco,2024-10-14 / 2024-10-20,318
MX,Cuernavaca,2024-10-14 / 2024-10-20,1890
MX,Veracruz,2024-10-14 / 2024-10-20,1093
MX,Tuxtla Gutierrez,2024-10-14 / 2024-10-20,2196
MX,Pachuca,2024-10-14 / 2024-10-20,419
MX,Solidaridad,2024-10-14 / 2024-10-20,221
MX,Tapachula,2024-10-14 / 2024-10-20,247
MX,Morelia,2024-10-14 / 2024-10-20,2258
MX,Merida,2024-10-14 / 2024-10-20,1212
MX,Cancun,2024-10-14 / 2024-10-20,1859
MX,Chetumal,2024-10-14 / 2024-10-20,183
MX,Coatzacoalcos,2024-10-14 / 2024-10-20,212
MX,Guaymas,2024-10-14 / 2024-10-20,0
MX,Navojoa,2024-10-14 / 2024-10-20,276
MX,Nogales(SON),2024-10-14 / 2024-10-20,0
MX,Mexicali,2024-10-14 / 2024-10-20,4394
MX,Guadalajara,2024-10-14 / 2024-10-20,12614
MX,Ciudad Obregon,2024-10-14 / 2024-10-20,1138
MX,Los Cabos,2024-10-14 / 2024-10-20,748
MX,Tijuana,2024-10-14 / 2024-10-20,3262
MX,Ensenada,2024-10-14 / 2024-10-20,2415
MX,La Paz,2024-10-14 / 2024-10-20,1061
MX,Tepic,2024-10-14 / 2024-10-20,1641
MX,Puerto Vallarta,2024-10-14 / 2024-10-20,764
MX,Manzanillo,2024-10-14 / 2024-10-20,536
MX,Colima,2024-10-14 / 2024-10-20,1228
MX,Los Mochis-Guasave,2024-10-14 / 2024-10-20,896
MX,Hermosillo,2024-10-14 / 2024-10-20,1858
MX,Mazatlan,2024-10-14 / 2024-10-20,990
MX,Culiacan,2024-10-14 / 2024-10-20,2086
MX,San Miguel de Allende,2024-10-14 / 2024-10-20,0
MX,Valles City,2024-10-14 / 2024-10-20,-
MX,Guanajuato,2024-10-14 / 2024-10-20,-
MX,Piedras Negras,2024-10-14 / 2024-10-20,-
MX,Monclova,2024-10-14 / 2024-10-20,0
MX,Reynosa,2024-10-14 / 2024-10-20,0
MX,Salamanca,2024-10-14 / 2024-10-20,183
MX,Jaurez CHIH,2024-10-14 / 2024-10-20,3866
MX,Tampico,2024-10-14 / 2024-10-20,1334
MX,Nuevo Laredo,2024-10-14 / 2024-10-20,638
MX,Chihuahua,2024-10-14 / 2024-10-20,1676
MX,Leon,2024-10-14 / 2024-10-20,1875
MX,Saltillo,2024-10-14 / 2024-10-20,978
MX,Torreon,2024-10-14 / 2024-10-20,1858
MX,Queretaro,2024-10-14 / 2024-10-20,2199
MX,Victoria,2024-10-14 / 2024-10-20,732
MX,Matamoros,2024-10-14 / 2024-10-20,1398
MX,Irapuato,2024-10-14 / 2024-10-20,566
MX,Delicias,2024-10-14 / 2024-10-20,425
MX,San Juan del Río,2024-10-14 / 2024-10-20,458
MX,Durango,2024-10-14 / 2024-10-20,2549
MX,Zacatecas,2024-10-14 / 2024-10-20,645
MX,San Luis Potosi,2024-10-14 / 2024-10-20,2012
MX,Aguascalientes,2024-10-14 / 2024-10-20,1569
MX,Celaya,2024-10-14 / 2024-10-20,753
MX,Monterrey,2024-10-14 / 2024-10-20,9397
MX,Mexico City,2024-10-14 / 2024-10-20,21838
MX,Toluca,2024-10-14 / 2024-10-20,1984
CO,Ibagué,2024-10-14 / 2024-10-20,0
CO,Valledupar,2024-10-14 / 2024-10-20,0
CO,Santa marta,2024-10-14 / 2024-10-20,0
CO,Pereira,2024-10-14 / 2024-10-20,0
CO,Manizales,2024-10-14 / 2024-10-20,0
CO,Villavicencio,2024-10-14 / 2024-10-20,0
CO,Cali,2024-10-14 / 2024-10-20,3577
CO,Cúcuta,2024-10-14 / 2024-10-20,134
CO,Cartagena,2024-10-14 / 2024-10-20,192
CO,Barranquilla,2024-10-14 / 2024-10-20,2277
CO,Bucaramanga,2024-10-14 / 2024-10-20,707
CO,Medellín,2024-10-14 / 2024-10-20,7113
CO,"Bogotá, D.C.",2024-10-14 / 2024-10-20,7455
CR,Limon,2024-10-14 / 2024-10-20,-
CR,Liberia,2024-10-14 / 2024-10-20,-
CR,San Jose,2024-10-14 / 2024-10-20,2436
PE,Arequipa,2024-10-14 / 2024-10-20,-
PE,Trujillo,2024-10-14 / 2024-10-20,-
PE,Lima,2024-10-14 / 2024-10-20,2481
MX,Carmen,2024-10-07 / 2024-10-13,197
MX,Las Choapas,2024-10-07 / 2024-10-13,78
MX,Cordoba,2024-10-07 / 2024-10-13,487
MX,Tulancingo,2024-10-07 / 2024-10-13,-
MX,Zamora,2024-10-07 / 2024-10-13,-
MX,Chilpancingo de los Bravo,2024-10-07 / 2024-10-13,0
MX,Minatitlan,2024-10-07 / 2024-10-13,-
MX,Orizaba,2024-10-07 / 2024-10-13,0
MX,Comitan de Dominguez,2024-10-07 / 2024-10-13,-
MX,Uruapan,2024-10-07 / 2024-10-13,0
MX,La Piedad,2024-10-07 / 2024-10-13,-
MX,Abejones,2024-10-07 / 2024-10-13,-
MX,Apizaco,2024-10-07 / 2024-10-13,-
MX,Oaxaca,2024-10-07 / 2024-10-13,1398
MX,Tehuacan,2024-10-07 / 2024-10-13,251
MX,Cancun,2024-10-07 / 2024-10-13,1693
MX,Coatzacoalcos,2024-10-07 / 2024-10-13,215
MX,Villahermosa,2024-10-07 / 2024-10-13,1547
MX,Poza Rica de Hidalgo,2024-10-07 / 2024-10-13,157
MX,Pachuca,2024-10-07 / 2024-10-13,421
MX,Veracruz,2024-10-07 / 2024-10-13,1083
MX,Tlaxcala,2024-10-07 / 2024-10-13,421
MX,San Cristobal de las Casas,2024-10-07 / 2024-10-13,236
MX,Puebla,2024-10-07 / 2024-10-13,3077
MX,Campeche,2024-10-07 / 2024-10-13,459
MX,Cuernavaca,2024-10-07 / 2024-10-13,1808
MX,Tuxtla Gutierrez,2024-10-07 / 2024-10-13,2078
MX,Chetumal,2024-10-07 / 2024-10-13,227
MX,Acapulco,2024-10-07 / 2024-10-13,312
MX,Tapachula,2024-10-07 / 2024-10-13,224
MX,Merida,2024-10-07 / 2024-10-13,1119
MX,Solidaridad,2024-10-07 / 2024-10-13,205
MX,Xalapa,2024-10-07 / 2024-10-13,299
MX,Morelia,2024-10-07 / 2024-10-13,2135
MX,Navojoa,2024-10-07 / 2024-10-13,273
MX,Guaymas,2024-10-07 / 2024-10-13,0
MX,Manzanillo,2024-10-07 / 2024-10-13,531
MX,Mexicali,2024-10-07 / 2024-10-13,4537
MX,Nogales(SON),2024-10-07 / 2024-10-13,0
MX,Hermosillo,2024-10-07 / 2024-10-13,1767
MX,Puerto Vallarta,2024-10-07 / 2024-10-13,706
MX,Mazatlan,2024-10-07 / 2024-10-13,913
MX,Ensenada,2024-10-07 / 2024-10-13,2445
MX,Tepic,2024-10-07 / 2024-10-13,1608
MX,Ciudad Obregon,2024-10-07 / 2024-10-13,1158
MX,Tijuana,2024-10-07 / 2024-10-13,3287
MX,Guadalajara,2024-10-07 / 2024-10-13,12119
MX,La Paz,2024-10-07 / 2024-10-13,1057
MX,Colima,2024-10-07 / 2024-10-13,1158
MX,Los Mochis-Guasave,2024-10-07 / 2024-10-13,849
MX,Los Cabos,2024-10-07 / 2024-10-13,709
MX,Culiacan,2024-10-07 / 2024-10-13,2100
MX,San Miguel de Allende,2024-10-07 / 2024-10-13,0
MX,Valles City,2024-10-07 / 2024-10-13,-
MX,Guanajuato,2024-10-07 / 2024-10-13,-
MX,Piedras Negras,2024-10-07 / 2024-10-13,-
MX,Salamanca,2024-10-07 / 2024-10-13,178
MX,Nuevo Laredo,2024-10-07 / 2024-10-13,616
MX,Celaya,2024-10-07 / 2024-10-13,711
MX,Queretaro,2024-10-07 / 2024-10-13,2118
MX,Torreon,2024-10-07 / 2024-10-13,1789
MX,Tampico,2024-10-07 / 2024-10-13,1386
MX,Delicias,2024-10-07 / 2024-10-13,436
MX,Zacatecas,2024-10-07 / 2024-10-13,646
MX,Irapuato,2024-10-07 / 2024-10-13,545
MX,Monclova,2024-10-07 / 2024-10-13,0
MX,Leon,2024-10-07 / 2024-10-13,1793
MX,Matamoros,2024-10-07 / 2024-10-13,1412
MX,San Juan del Río,2024-10-07 / 2024-10-13,446
MX,Durango,2024-10-07 / 2024-10-13,2525
MX,Chihuahua,2024-10-07 / 2024-10-13,1624
MX,Jaurez CHIH,2024-10-07 / 2024-10-13,3910
MX,Aguascalientes,2024-10-07 / 2024-10-13,1519
MX,San Luis Potosi,2024-10-07 / 2024-10-13,1939
MX,Saltillo,2024-10-07 / 2024-10-13,974
MX,Victoria,2024-10-07 / 2024-10-13,725
MX,Reynosa,2024-10-07 / 2024-10-13,0
MX,Monterrey,2024-10-07 / 2024-10-13,10265
MX,Mexico City,2024-10-07 / 2024-10-13,20389
MX,Toluca,2024-10-07 / 2024-10-13,1909
CO,Ibagué,2024-10-07 / 2024-10-13,0
CO,Santa marta,2024-10-07 / 2024-10-13,0
CO,Valledupar,2024-10-07 / 2024-10-13,0
CO,Cali,2024-10-07 / 2024-10-13,3448
CO,Cartagena,2024-10-07 / 2024-10-13,170
CO,Cúcuta,2024-10-07 / 2024-10-13,138
CO,Bucaramanga,2024-10-07 / 2024-10-13,567
CO,Barranquilla,2024-10-07 / 2024-10-13,1918
CO,Pereira,2024-10-07 / 2024-10-13,0
CO,Villavicencio,2024-10-07 / 2024-10-13,0
CO,Manizales,2024-10-07 / 2024-10-13,0
CO,Medellín,2024-10-07 / 2024-10-13,6230
CO,"Bogotá, D.C.",2024-10-07 / 2024-10-13,6523
CR,Liberia,2024-10-07 / 2024-10-13,-
CR,Limon,2024-10-07 / 2024-10-13,-
CR,San Jose,2024-10-07 / 2024-10-13,2304
PE,Arequipa,2024-10-07 / 2024-10-13,-
PE,Trujillo,2024-10-07 / 2024-10-13,-
PE,Lima,2024-10-07 / 2024-10-13,2583
MX,Uruapan,2024-09-30 / 2024-10-06,0
MX,Apizaco,2024-09-30 / 2024-10-06,-
MX,La Piedad,2024-09-30 / 2024-10-06,-
MX,Orizaba,2024-09-30 / 2024-10-06,0
MX,Tulancingo,2024-09-30 / 2024-10-06,-
MX,Abejones,2024-09-30 / 2024-10-06,-
MX,Comitan de Dominguez,2024-09-30 / 2024-10-06,-
MX,Minatitlan,2024-09-30 / 2024-10-06,-
MX,Chilpancingo de los Bravo,2024-09-30 / 2024-10-06,0
MX,Zamora,2024-09-30 / 2024-10-06,-
MX,Carmen,2024-09-30 / 2024-10-06,225
MX,Cordoba,2024-09-30 / 2024-10-06,507
MX,Las Choapas,2024-09-30 / 2024-10-06,94
MX,Tehuacan,2024-09-30 / 2024-10-06,250
MX,Oaxaca,2024-09-30 / 2024-10-06,1547
MX,Cancun,2024-09-30 / 2024-10-06,1871
MX,Tlaxcala,2024-09-30 / 2024-10-06,448
MX,Coatzacoalcos,2024-09-30 / 2024-10-06,220
MX,Tapachula,2024-09-30 / 2024-10-06,247
MX,Puebla,2024-09-30 / 2024-10-06,3292
MX,Campeche,2024-09-30 / 2024-10-06,487
MX,San Cristobal de las Casas,2024-09-30 / 2024-10-06,241
MX,Xalapa,2024-09-30 / 2024-10-06,338
MX,Villahermosa,2024-09-30 / 2024-10-06,1539
MX,Solidaridad,2024-09-30 / 2024-10-06,240
MX,Veracruz,2024-09-30 / 2024-10-06,1204
MX,Morelia,2024-09-30 / 2024-10-06,2179
MX,Chetumal,2024-09-30 / 2024-10-06,242
MX,Pachuca,2024-09-30 / 2024-10-06,468
MX,Cuernavaca,2024-09-30 / 2024-10-06,1860
MX,Merida,2024-09-30 / 2024-10-06,1370
MX,Poza Rica de Hidalgo,2024-09-30 / 2024-10-06,153
MX,Tuxtla Gutierrez,2024-09-30 / 2024-10-06,2202
MX,Acapulco,2024-09-30 / 2024-10-06,275
MX,Guaymas,2024-09-30 / 2024-10-06,0
MX,Navojoa,2024-09-30 / 2024-10-06,309
MX,Nogales(SON),2024-09-30 / 2024-10-06,0
MX,Los Cabos,2024-09-30 / 2024-10-06,715
MX,Ensenada,2024-09-30 / 2024-10-06,2502
MX,Mazatlan,2024-09-30 / 2024-10-06,1008
MX,Guadalajara,2024-09-30 / 2024-10-06,13044
MX,Los Mochis-Guasave,2024-09-30 / 2024-10-06,919
MX,Mexicali,2024-09-30 / 2024-10-06,4685
MX,Puerto Vallarta,2024-09-30 / 2024-10-06,741
MX,Colima,2024-09-30 / 2024-10-06,1204
MX,Hermosillo,2024-09-30 / 2024-10-06,1828
MX,Tepic,2024-09-30 / 2024-10-06,1732
MX,Tijuana,2024-09-30 / 2024-10-06,3361
MX,La Paz,2024-09-30 / 2024-10-06,1079
MX,Ciudad Obregon,2024-09-30 / 2024-10-06,1151
MX,Manzanillo,2024-09-30 / 2024-10-06,540
MX,Culiacan,2024-09-30 / 2024-10-06,2164
MX,San Miguel de Allende,2024-09-30 / 2024-10-06,0
MX,Valles City,2024-09-30 / 2024-10-06,-
MX,Guanajuato,2024-09-30 / 2024-10-06,-
MX,Piedras Negras,2024-09-30 / 2024-10-06,-
MX,Monclova,2024-09-30 / 2024-10-06,0
MX,Reynosa,2024-09-30 / 2024-10-06,0
MX,Jaurez CHIH,2024-09-30 / 2024-10-06,4112
MX,Tampico,2024-09-30 / 2024-10-06,1508
MX,Delicias,2024-09-30 / 2024-10-06,468
MX,Durango,2024-09-30 / 2024-10-06,2663
MX,San Juan del Río,2024-09-30 / 2024-10-06,480
MX,Irapuato,2024-09-30 / 2024-10-06,536
MX,Queretaro,2024-09-30 / 2024-10-06,2278
MX,Nuevo Laredo,2024-09-30 / 2024-10-06,625
MX,Leon,2024-09-30 / 2024-10-06,1972
MX,Zacatecas,2024-09-30 / 2024-10-06,664
MX,Salamanca,2024-09-30 / 2024-10-06,178
MX,Torreon,2024-09-30 / 2024-10-06,1903
MX,Chihuahua,2024-09-30 / 2024-10-06,1652
MX,Saltillo,2024-09-30 / 2024-10-06,1055
MX,San Luis Potosi,2024-09-30 / 2024-10-06,2048
MX,Celaya,2024-09-30 / 2024-10-06,773
MX,Victoria,2024-09-30 / 2024-10-06,806
MX,Matamoros,2024-09-30 / 2024-10-06,1348
MX,Aguascalientes,2024-09-30 / 2024-10-06,1593
MX,Monterrey,2024-09-30 / 2024-10-06,10140
MX,Mexico City,2024-09-30 / 2024-10-06,21387
MX,Toluca,2024-09-30 / 2024-10-06,1926
CO,Santa marta,2024-09-30 / 2024-10-06,0
CO,Ibagué,2024-09-30 / 2024-10-06,0
CO,Valledupar,2024-09-30 / 2024-10-06,0
CO,Villavicencio,2024-09-30 / 2024-10-06,0
CO,Manizales,2024-09-30 / 2024-10-06,0
CO,Pereira,2024-09-30 / 2024-10-06,0
CO,Bucaramanga,2024-09-30 / 2024-10-06,575
CO,Barranquilla,2024-09-30 / 2024-10-06,1984
CO,Cali,2024-09-30 / 2024-10-06,3479
CO,Cartagena,2024-09-30 / 2024-10-06,171
CO,Cúcuta,2024-09-30 / 2024-10-06,128
CO,Medellín,2024-09-30 / 2024-10-06,6618
CO,"Bogotá, D.C.",2024-09-30 / 2024-10-06,6940
CR,Liberia,2024-09-30 / 2024-10-06,-
CR,Limon,2024-09-30 / 2024-10-06,-
CR,San Jose,2024-09-30 / 2024-10-06,2457
PE,Arequipa,2024-09-30 / 2024-10-06,-
PE,Trujillo,2024-09-30 / 2024-10-06,-
PE,Lima,2024-09-30 / 2024-10-06,2475
MX,Abejones,2024-09-23 / 2024-09-29,-
MX,Chilpancingo de los Bravo,2024-09-23 / 2024-09-29,0
MX,Comitan de Dominguez,2024-09-23 / 2024-09-29,-
MX,Uruapan,2024-09-23 / 2024-09-29,0
MX,Apizaco,2024-09-23 / 2024-09-29,-
MX,Orizaba,2024-09-23 / 2024-09-29,0
MX,Zamora,2024-09-23 / 2024-09-29,-
MX,Tulancingo,2024-09-23 / 2024-09-29,-
MX,La Piedad,2024-09-23 / 2024-09-29,-
MX,Minatitlan,2024-09-23 / 2024-09-29,-
MX,Cordoba,2024-09-23 / 2024-09-29,480
MX,Las Choapas,2024-09-23 / 2024-09-29,86
MX,Carmen,2024-09-23 / 2024-09-29,236
MX,Tehuacan,2024-09-23 / 2024-09-29,270
MX,Acapulco,2024-09-23 / 2024-09-29,73
MX,Tlaxcala,2024-09-23 / 2024-09-29,435
MX,Merida,2024-09-23 / 2024-09-29,1301
MX,Cuernavaca,2024-09-23 / 2024-09-29,1723
MX,Solidaridad,2024-09-23 / 2024-09-29,229
MX,Poza Rica de Hidalgo,2024-09-23 / 2024-09-29,161
MX,Oaxaca,2024-09-23 / 2024-09-29,1433
MX,Xalapa,2024-09-23 / 2024-09-29,306
MX,Campeche,2024-09-23 / 2024-09-29,478
MX,Chetumal,2024-09-23 / 2024-09-29,231
MX,Veracruz,2024-09-23 / 2024-09-29,1086
MX,Cancun,2024-09-23 / 2024-09-29,1710
MX,Morelia,2024-09-23 / 2024-09-29,1971
MX,Puebla,2024-09-23 / 2024-09-29,3273
MX,Tapachula,2024-09-23 / 2024-09-29,224
MX,Villahermosa,2024-09-23 / 2024-09-29,1576
MX,San Cristobal de las Casas,2024-09-23 / 2024-09-29,252
MX,Pachuca,2024-09-23 / 2024-09-29,428
MX,Tuxtla Gutierrez,2024-09-23 / 2024-09-29,2047
MX,Coatzacoalcos,2024-09-23 / 2024-09-29,216
MX,Guaymas,2024-09-23 / 2024-09-29,0
MX,Navojoa,2024-09-23 / 2024-09-29,276
MX,Nogales(SON),2024-09-23 / 2024-09-29,0
MX,Tijuana,2024-09-23 / 2024-09-29,3198
MX,Puerto Vallarta,2024-09-23 / 2024-09-29,712
MX,La Paz,2024-09-23 / 2024-09-29,1040
MX,Hermosillo,2024-09-23 / 2024-09-29,1765
MX,Mexicali,2024-09-23 / 2024-09-29,4608
MX,Colima,2024-09-23 / 2024-09-29,1183
MX,Ciudad Obregon,2024-09-23 / 2024-09-29,1127
MX,Manzanillo,2024-09-23 / 2024-09-29,516
MX,Los Cabos,2024-09-23 / 2024-09-29,701
MX,Guadalajara,2024-09-23 / 2024-09-29,12206
MX,Mazatlan,2024-09-23 / 2024-09-29,911
MX,Los Mochis-Guasave,2024-09-23 / 2024-09-29,907
MX,Tepic,2024-09-23 / 2024-09-29,1656
MX,Ensenada,2024-09-23 / 2024-09-29,2431
MX,Culiacan,2024-09-23 / 2024-09-29,2074
MX,San Miguel de Allende,2024-09-23 / 2024-09-29,0
MX,Valles City,2024-09-23 / 2024-09-29,-
MX,Guanajuato,2024-09-23 / 2024-09-29,-
MX,Piedras Negras,2024-09-23 / 2024-09-29,-
MX,Monclova,2024-09-23 / 2024-09-29,0
MX,Reynosa,2024-09-23 / 2024-09-29,0
MX,Torreon,2024-09-23 / 2024-09-29,1804
MX,Delicias,2024-09-23 / 2024-09-29,445
MX,Queretaro,2024-09-23 / 2024-09-29,2149
MX,Aguascalientes,2024-09-23 / 2024-09-29,1524
MX,Victoria,2024-09-23 / 2024-09-29,798
MX,Saltillo,2024-09-23 / 2024-09-29,1001
MX,Jaurez CHIH,2024-09-23 / 2024-09-29,3943
MX,Matamoros,2024-09-23 / 2024-09-29,1429
MX,Irapuato,2024-09-23 / 2024-09-29,508
MX,Chihuahua,2024-09-23 / 2024-09-29,1554
MX,Nuevo Laredo,2024-09-23 / 2024-09-29,634
MX,Zacatecas,2024-09-23 / 2024-09-29,626
MX,Celaya,2024-09-23 / 2024-09-29,713
MX,Tampico,2024-09-23 / 2024-09-29,1474
MX,Durango,2024-09-23 / 2024-09-29,2614
MX,Leon,2024-09-23 / 2024-09-29,1966
MX,San Juan del Río,2024-09-23 / 2024-09-29,462
MX,San Luis Potosi,2024-09-23 / 2024-09-29,1953
MX,Salamanca,2024-09-23 / 2024-09-29,173
MX,Monterrey,2024-09-23 / 2024-09-29,10227
MX,Mexico City,2024-09-23 / 2024-09-29,20427
MX,Toluca,2024-09-23 / 2024-09-29,1876
CO,Valledupar,2024-09-23 / 2024-09-29,0
CO,Santa marta,2024-09-23 / 2024-09-29,0
CO,Ibagué,2024-09-23 / 2024-09-29,0
CO,Pereira,2024-09-23 / 2024-09-29,0
CO,Villavicencio,2024-09-23 / 2024-09-29,0
CO,Manizales,2024-09-23 / 2024-09-29,0
CO,Barranquilla,2024-09-23 / 2024-09-29,1929
CO,Cali,2024-09-23 / 2024-09-29,3279
CO,Cartagena,2024-09-23 / 2024-09-29,187
CO,Cúcuta,2024-09-23 / 2024-09-29,103
CO,Bucaramanga,2024-09-23 / 2024-09-29,579
CO,Medellín,2024-09-23 / 2024-09-29,6421
CO,"Bogotá, D.C.",2024-09-23 / 2024-09-29,6476
CR,Liberia,2024-09-23 / 2024-09-29,-
CR,Limon,2024-09-23 / 2024-09-29,-
CR,San Jose,2024-09-23 / 2024-09-29,2329
PE,Arequipa,2024-09-23 / 2024-09-29,-
PE,Trujillo,2024-09-23 / 2024-09-29,-
PE,Lima,2024-09-23 / 2024-09-29,2487
